treated,post,treated_post,return_on_equity,tier_1_leverage_capital_ratio,tier_1_risk_based_capital_ratio,total_risk_based_capital_ratio,brokered_deposits_to_total_deposits,net_non_core_funding_dependence,core_deposits_as_of_total_assets,short_term_investments_as_of_total_assets,1_4_family_residential_loans,loans_to_individuals,commercial_industrial_loans,non_interest_expense_average_assets,efficiency_ratio,return_on_average_assets,net_interest_margin,noninterest_income_average_assets,CATE
0,0,0,0.2440973943607493,-0.3894288281148566,-0.6752977625901077,-0.6539167889246111,-0.3612252451317694,-0.6561085913221094,0.5925256441619943,-0.06251520563005854,1.7522949437797455,-0.42501293801922885,-0.33355894937214653,-0.08885018049456009,-0.2782915924749809,0.06263883387409062,0.07999458267055116,-0.09532857757602892,-1.2679233033195714
0,0,0,-0.29924879580834046,-0.3894288281148566,0.628668077380434,0.8976494102510563,-0.26932605812588395,1.843178488685675,-1.3310409730281834,0.35484688159974587,-0.02504703112862702,0.11144711556491872,-0.04407695083219396,-0.3705636835134057,-0.18290742862096704,-0.28560711818238255,0.022119084189570433,-0.41726702500147683,0.5559490720223949
0,0,0,-0.3491479357218285,-0.3894288281148566,-0.2406424825999275,-0.13672805586605488,-0.4262774786303175,-0.4015894487863103,0.6716015184824318,-0.5810559806731491,1.9203282493997376,-0.5503305810586314,0.10631459795883257,-0.1701136909807655,0.3360946394082243,-0.21972274887440107,-0.3830094051772944,-0.09871740333840213,-1.2679233033195714
1,0,0,-0.026189613503976646,-0.3894288281148566,-1.1099530425802877,-0.6539167889246111,-0.5207581034734469,-0.6815605055756894,1.0780147330130525,-0.8803762654541201,0.30149191845249235,-0.6063464902682212,-0.062332572361740606,-0.18636639307800673,-0.45129228181804426,0.09087499214893982,0.28255882735398336,-0.22410395654620813,1.9152618934459364
1,0,0,0.41735829683813763,-0.3894288281148566,-1.1099530425802877,-1.1711055219831674,-0.43918466781653737,0.12699227044428688,0.40541005783398226,-0.9000498991955924,0.9337821921772054,-0.2246483396926195,-0.14665615752202704,-0.13219071942053637,-0.6551525535844661,0.24146783628146862,0.18417047993631622,-0.020774410803819865,1.9152618934459364
1,0,0,-1.0879324238854122,-1.793793928466877,0.628668077380434,0.3804606771925,-0.623499329395757,0.40878132110892157,-1.1397876956020088,2.2533525376518204,-1.011593088351159,-0.859136234393549,-1.4202030880356327,-0.10510288259180108,1.8902954269118573,-1.0479833916033099,-1.2222041331515143,0.050390930206015976,-1.2679233033195714
0,0,0,0.061133881344627175,0.3127537220611538,-0.2406424825999275,-0.6539167889246111,-0.3085639132519924,-0.36432057434356824,0.779181487034655,-0.8227606237826656,0.46346216665320633,-0.2878457757239514,1.1225441964369247,0.06825927311210382,-0.2708104815844696,0.1755834669734874,0.21310822917680672,0.02666914986940393,1.9152618934459364
0,0,0,-0.3158818424461699,-0.03833755302685114,-0.6752977625901077,-0.13672805586605488,-0.6229830418283082,-0.40567993500563565,0.7626307226420053,-0.8347053299828452,0.5604710853616556,-0.4120861897400927,0.5653130821302892,-0.0021691026426075184,0.3201972787658892,-0.20089864335783494,0.2073206793287085,-0.22749278230858125,0.1980800014095123
0,0,0,-0.38102794177766774,-1.0916113782908665,-1.1099530425802877,-0.6539167889246111,-0.5997501012931125,-0.5611184113399986,-0.36144202569212097,1.1017423339992112,0.957168270794421,-0.3786920900189912,-0.2648830398086143,-0.1267731520547892,1.6378079343571166,-0.6526771757554216,-0.776562794847963,-0.1631050928234917,-1.2679233033195714
0,0,0,2.4521343355325858,2.7703926476771894,3.6712550373116954,4.000781808602391,2.8578277379114647,1.7600052688927266,-2.4358044962375516,1.6771961209372748,-1.8508934653912237,2.698592153097572,-1.9748262564094763,3.345887529389057,-0.8721047694092807,3.799223778912464,0.762925464746123,4.154258928439884,1.9152618934459364
0,0,0,-0.7095306128747961,2.7703926476771894,1.0633233573706136,0.3804606771925,2.427760194226619,-1.7828102955118346,-1.4096571038932695,2.216113159498319,-0.652140398493959,-0.7503361030441537,0.9469425036289056,-1.2265393273014367,-2.613333329175686,-0.21031069611611802,-1.5231567252526137,-0.09871740333840213,-1.2679233033195714
0,0,0,-0.8328923754386967,2.0682100975011797,2.3672891973411545,2.4492156094267235,0.33421410822175684,1.2318780481309435,-0.6005086224748392,-0.8529737041713551,-0.5707221988636535,0.5064310907607437,1.7249797069119615,-0.07801504576306602,0.6044794926053022,-0.4361999623149113,-0.4235222541139808,-0.06482914571467074,0.5559490720223949
1,0,0,0.17340694614997487,-0.03833755302685114,-0.6752977625901077,-0.6539167889246111,-0.4557058699748988,-0.3870454977842646,1.0642224293525107,-0.9913917701381422,0.9996096727293671,-0.34493891395680254,0.37232508310365386,-0.18094882571225956,0.32954866737902727,-0.21031069611611802,0.0857821325186491,-0.39693407042723805,0.1980800014095123
0,0,0,2.2345186420209866,0.6638449971491587,0.19401279739025323,0.3804606771925,1.7550374938408395,1.485488193729115,-1.1177200097451425,-0.4229642809648898,-1.84916116327143,2.698592153097572,-1.9730876257876147,0.21453359198727365,-2.1420233430735016,1.7379842248484743,3.1126707030739387,-0.2986581233184171,1.9152618934459364
1,0,0,-1.0352611095322861,-0.3894288281148566,0.19401279739025323,-0.13672805586605488,-0.5997501012931125,-1.1792363289269394,1.0536483298794292,-0.2473068368446017,0.7570873759582445,0.47734590713268743,-1.1194199904535798,0.5179173644691072,1.2319576685469016,-0.7091494923051199,0.6124491686955733,-0.21732630502146186,0.5559490720223949
1,0,0,-0.26182444087322465,-1.0916113782908665,-0.2406424825999275,-0.13672805586605488,-0.6229830418283082,0.5560388250046339,-0.9940490202556213,1.6842224187020864,1.2083520781645125,-0.8365144249050609,-0.33790552592680057,-0.06176234366582479,1.3479148873498195,-0.6244410174805723,-1.2395667826958086,0.19272161222568765,-1.2679233033195714
1,0,0,-0.5639914547937899,0.3127537220611538,-0.2406424825999275,0.3804606771925,-0.3953002245833898,-0.6079317536278332,0.9745724555589919,-0.8410289979711756,1.0281926577059641,-0.6555399489971557,0.2793083448340594,-0.14844342151777737,0.4314788032622382,-0.3044312236989484,0.010543984493374287,-0.3088246006055365,0.1980800014095123
1,0,0,-0.2826157491705113,-0.03833755302685114,-0.6752977625901077,-0.6539167889246111,-0.5496702072505794,-0.6761065239499222,1.0090532147103455,-0.6815320387099539,0.02172512610580406,-0.37222871587942313,0.8069827385690487,-0.11593801732329514,0.6764851849264696,-0.3138432764572315,-0.1341447617090774,-0.28510282026892453,0.1980800014095123
0,0,0,0.2496417432400256,-0.7405201032028615,-1.1099530425802877,-0.6539167889246111,-0.33850859216402246,-0.7351913248957328,0.6012607698136704,0.0562292265952562,1.7185150524437676,-0.4221403272905319,-0.3396441565486621,-0.11593801732329514,-0.2614590929713315,0.053226781115807566,0.05105683343006067,-0.12243918367501402,-1.2679233033195714
0,0,0,-0.34083141240291376,-0.3894288281148566,0.628668077380434,0.8976494102510563,-0.2120181381390678,1.8663579105951855,-1.3195473866443987,0.3688994771293691,-0.0614253756442953,0.11288342092926727,-0.0458155814540555,-0.3651461161476585,-0.14550187416841284,-0.33266738197379764,0.03369418388576658,-0.4274335022885962,0.5559490720223949
0,0,0,-0.4018192500749544,-0.3894288281148566,-0.2406424825999275,-0.13672805586605488,-0.4236960407930735,-0.42840485844633197,0.6688430577503234,-0.5515455300609408,1.877886847464791,-0.5481761230121087,0.11500775106814057,-0.18094882571225956,0.4268031089556685,-0.25737095990753334,-0.3714343054810983,-0.13938331248687966,-1.2679233033195714
1,0,0,-0.15093746328769606,-0.3894288281148566,-1.1099530425802877,-0.6539167889246111,-0.542958468873745,-0.6792880132316197,1.093186267039648,-0.9056709374074415,0.26771202711651443,-0.6138870934310505,-0.03364516710102441,-0.1267731520547892,-0.1988047892633028,-0.022069640950456947,0.27098372765778744,-0.23427043383332746,0.1980800014095123
1,0,0,0.396566988540851,-0.3894288281148566,-1.1099530425802877,-1.1711055219831674,-0.43298921700715187,0.12744676891310072,0.447706455726309,-0.976636544832038,0.9207899262787524,-0.22105757628174832,-0.13361642785806532,-0.1267731520547892,-0.6074604716574589,0.21323167800661944,0.17259538024012008,-0.030940888090939356,1.9152618934459364
1,0,0,-1.007539365135904,-1.793793928466877,1.0633233573706136,0.3804606771925,-0.623499329395757,0.3206086181590197,-1.0956523238882763,2.251244648322377,-1.03064841166889,-0.858777158052462,-1.4202030880356327,-0.1267731520547892,1.9875498684884991,-1.010335180570178,-1.2337792328477102,0.023280324107030865,-1.2679233033195714
0,0,0,0.005690392551862864,0.3127537220611538,-0.2406424825999275,-0.6539167889246111,-0.37413243431798926,-0.5170320598650479,0.8495222357034163,-0.6857478173688408,0.4322807284969192,-0.286409470359603,1.1451463945211255,0.03575386891762161,-0.21189673332169687,0.119111150423789,0.19574557963251238,-0.020774410803819865,1.9152618934459364
0,0,0,-0.34083141240291376,-0.03833755302685114,-0.6752977625901077,-0.13672805586605488,-0.623499329395757,-0.40068045184868245,0.7001056127142176,-0.722987195522342,0.5396834599241308,-0.4102908080346572,0.5670517127521507,0.008666032088886553,0.4165165814812161,-0.22913480163268415,0.16680783039202213,-0.23088160807095431,0.1980800014095123
0,0,0,-0.29370444692906417,-1.0916113782908665,-0.2406424825999275,-0.13672805586605488,-0.598201238590766,-0.528394521585396,-0.26351666970227705,0.9450558938439141,0.9433098538360708,-0.37617855563138136,-0.27270687760699136,-0.2513772014669709,1.2104494747366823,-0.5867928064474401,-0.7707752449998649,-0.19021569892247672,-1.2679233033195714
0,0,0,2.605990016932507,3.121483922765195,3.2365997573215157,3.4835930755438347,2.8299482092692294,1.8050006173053057,-2.411438093103928,1.488188711063845,-1.8508934653912237,2.696796771392136,-1.9730876257876147,3.416315905143769,-0.919796851336288,4.043937150627823,0.7687130145942209,4.313533739271421,1.9152618934459364
0,0,0,-0.7136888745342534,2.4193013725891848,1.0633233573706136,0.3804606771925,2.1995610894142517,-2.8922410578866304,-1.2409312557793126,2.4402520581958065,-0.6426127368350936,-0.7517724084085021,0.8773972787544422,-1.2373744620329306,-2.72087429822678,-0.21972274887440107,-1.4884314261640255,-0.10549505486314827,-1.2679233033195714
0,0,0,-0.8439810731972495,2.0682100975011797,1.932633917350975,1.4148381433096124,0.3027205666073804,1.452309805505698,-0.6745273187864114,-0.9372892773490935,-0.6226912624574655,0.5006858693033498,1.7875704092989786,-0.06717991103157195,0.6605878242841339,-0.4550240678314775,-0.44088490365827515,-0.054662668427551256,0.5559490720223949
1,0,0,-0.14539311440841973,-0.03833755302685114,-0.2406424825999275,-0.6539167889246111,-0.4102725640394049,-0.3797735222832418,1.066980890084619,-0.9984180679029536,0.9190576241589588,-0.28030517256112214,0.41318290271740116,-0.24054206673547684,0.48478171835712813,-0.35149148749036374,0.004756434645276086,-0.45793293414995445,0.1980800014095123
0,0,0,2.072346437302151,0.6638449971491587,0.628668077380434,0.8976494102510563,1.7240602397939113,1.3777720566202138,-1.102548475718547,-0.28243832566865934,-1.8465627100917392,2.6975149240743104,-1.975695571720407,0.1549403509640564,-2.142958481934815,1.6062154862325118,3.0953080535296436,-0.40032289618961114,1.9152618934459364
1,0,0,-1.0352611095322861,-0.3894288281148566,0.19401279739025323,-0.13672805586605488,-0.6007826764280101,-1.3764886643921839,1.1929505968508978,-0.2318489817620163,0.4755882814917625,0.44933795252789255,-1.0168407837637468,0.37164304559393757,1.3825150252184326,-0.727973597821686,0.40988492401214094,-0.2783251687441783,0.5559490720223949
1,0,0,-0.21053921373991782,-1.0916113782908665,-0.2406424825999275,-0.13672805586605488,-0.623499329395757,0.6110331397311191,-0.9043990464621018,1.4537598520162685,1.1312646338336914,-0.8415414936802805,-0.3613770393219318,-0.05634477630007787,1.3516554427950755,-0.6338530702388555,-1.2511418823920046,0.19949926375043395,-1.2679233033195714
1,0,0,-0.525181012638855,0.3127537220611538,-0.2406424825999275,0.3804606771925,-0.40252825052767294,-0.6292931816620877,1.0053752670675338,-0.8698368188069028,0.8870100349427745,-0.6325590631675805,0.3784102902801694,-0.1646961236150186,0.46981949657610605,-0.27619506542409944,0.004756434645276086,-0.3325463809421484,0.1980800014095123
1,0,0,-0.34083141240291376,-0.03833755302685114,-0.6752977625901077,-0.6539167889246111,-0.5434747564411938,-0.5056695981446996,0.9787101466571537,-0.9007525289720736,0.007866709147454168,-0.41962679290292215,0.914777837124466,-0.19178396044375365,0.7279178222987316,-0.36090354024864685,-0.2035953598862543,-0.3325463809421484,0.1980800014095123
0,0,0,0.15122955063286916,-0.3894288281148566,-0.6752977625901077,-0.6539167889246111,-0.3436714678385104,-0.7483717804913367,0.6035594870904272,0.07379497100728488,1.5825293360399593,-0.4088545026703087,-0.3752860842968244,-0.18636639307800673,-0.003360767248706006,-0.08795401025843819,-0.07626926322809668,-0.22071513078383498,0.1980800014095123
0,0,0,-0.4364714305704321,-0.03833755302685114,0.628668077380434,0.8976494102510563,-0.23783251651150752,1.8054551157741192,-1.299318674608938,0.3583600304821517,-0.21906486854552523,0.09241606948730179,-0.016258860882408695,-0.4193217898051289,-0.231534649409288,-0.4361999623149113,-0.0357564142914103,-0.4274335022885962,0.5559490720223949
0,0,0,-0.7802210610855705,-0.3894288281148566,-0.2406424825999275,-0.13672805586605488,-0.4273100537652151,-0.46067424973212073,0.6499935760809169,-0.45879839956542856,1.6665459888499554,-0.5388401381438438,0.19846202091749607,-0.06176234366582479,1.3647473868534696,-0.5867928064474401,-0.4640351030506672,-0.20038217620959614,-1.2679233033195714
1,0,0,-0.49468709380283454,-0.3894288281148566,-1.1099530425802877,-0.6539167889246111,-0.5512190699529258,-0.7011039397346882,1.0485911518705642,-0.7827107265232398,0.11440328951476891,-0.6400996663304098,0.10631459795883257,-0.07801504576306602,0.4211922757877858,-0.3138432764572315,0.155232730695826,-0.3088246006055365,0.1980800014095123
1,0,0,0.12073563179684872,-0.3894288281148566,-0.6752977625901077,-0.6539167889246111,-0.4195657402534832,0.2065295024867241,0.4081685185660903,-1.0237127398562753,0.8393717266484468,-0.21567143116544166,-0.028429275235439786,-0.17553125834651265,-0.4475517263727889,-0.012657588192173884,0.0857821325186491,-0.11566153215026775,0.5559490720223949
1,0,0,-0.5307253615181313,-1.4427026533788718,1.4979786373607942,1.4148381433096124,-0.623499329395757,0.7210217691840896,-1.1733489678426596,2.0917476890611546,-1.1501772579346579,-0.8573408526881136,-1.3758680071781626,-0.23512449936972993,1.9585605637877694,-0.7750338616131013,-1.2974422811767892,-0.02416323656619308,-1.2679233033195714
0,0,0,-0.5168644893199402,0.3127537220611538,-0.2406424825999275,-0.6539167889246111,-0.4794550980775434,-0.39931695644224063,0.8577976178997408,-0.8480552957359871,0.2737750845357925,-0.2838959359719932,1.2851061595809825,-0.10510288259180108,0.3604082498023851,-0.35149148749036374,0.09735723221484525,-0.3088246006055365,0.1980800014095123
0,0,0,-0.3976609884154972,-0.03833755302685114,-0.6752977625901077,-0.13672805586605488,-0.623499329395757,-0.41476990438191413,0.6941289477946492,-0.6808294089334728,0.4218869157781567,-0.406700044623786,0.6113867936096208,-0.13760828678628328,0.45859783024034,-0.3138432764572315,-0.01839376474711595,-0.2986581233184171,0.1980800014095123
0,0,0,-0.6305236413451071,-0.7405201032028615,-0.2406424825999275,-0.6539167889246111,-0.596136088320971,-0.6174762214729256,-0.2832856382823864,1.0666108451751535,0.8887423370625682,-0.3682788761274649,-0.2987863369349151,-0.31638800985593535,1.1197410051892382,-0.7091494923051199,-0.7649876951517669,-0.23427043383332746,0.1980800014095123
0,0,0,2.388374323420907,3.121483922765195,3.2365997573215157,4.000781808602391,2.7204952449700848,1.7431888255466117,-2.419253731844902,1.4671098177694102,-1.8508934653912237,2.689974320911481,-1.9678717339220297,3.1291848347591764,-1.1582572609713218,3.978052781319841,1.0175776580624383,4.181369534538869,1.9152618934459364
0,0,0,-0.7580436655684648,2.7703926476771894,1.0633233573706136,0.3804606771925,2.1391554440227423,-2.5309147751795584,-1.1898997322353093,2.268107762957924,-0.6166282050381875,-0.7542859427961119,0.6261651538954444,-1.2319568946671835,-2.6292306898180215,-0.25737095990753334,-1.3668928793539659,-0.1868268731601036,-1.2679233033195714
0,0,0,-0.8023984566026763,2.0682100975011797,1.932633917350975,1.9320268763681674,0.27071073742555507,1.2259695680363625,-0.5609706853146204,-0.8803762654541201,-0.834898272132198,0.48883635004747505,2.011853759519122,-0.03467450683708973,0.6942528232914327,-0.42678790955662826,-0.51612305168355,0.02666914986940393,0.5559490720223949
1,0,0,-0.10381049781384644,-0.03833755302685114,-0.6752977625901077,-0.6539167889246111,-0.39478393701594106,-0.1634322511278125,0.8656132566407144,-0.9717181363966699,0.8887423370625682,-0.26737842428198594,0.4192681098939167,-0.2676299035642121,0.29214311292647305,-0.33266738197379764,0.01633153434147223,-0.4443776311004619,0.5559490720223949
0,0,0,2.0543273034445027,0.6638449971491587,0.628668077380434,0.8976494102510563,1.6884363976399446,1.4423108391917916,-1.0882964286026542,-0.45809576978894745,-1.8448304079719455,2.696796771392136,-1.975695571720407,0.18202818779279145,-2.183169452971311,1.634451644507361,3.164758651706821,-0.34949050975401413,1.9152618934459364
1,0,0,-1.007539365135904,-0.3894288281148566,0.19401279739025323,-0.13672805586605488,-0.6007826764280101,-1.331947814448419,1.116173439807217,-0.17212545076111835,0.4218869157781567,0.45185148691550236,-0.9872840631920999,0.3824781803254316,1.332952665568798,-0.6903253867885538,0.42724757355643506,-0.2647698656946857,0.5559490720223949
1,0,0,-0.25489400477412905,-1.0916113782908665,-0.6752977625901077,-0.13672805586605488,-0.6229830418283082,0.6583009804877674,-0.9319836537831847,1.4368967373807207,1.0740986638804983,-0.8426187227035419,-0.3613770393219318,-0.03467450683708973,1.4769640502111316,-0.6620892285137047,-1.2685045319362986,0.202888089512807,-1.2679233033195714
1,0,0,-0.5418140592766841,0.3127537220611538,-0.2406424825999275,0.3804606771925,-0.4051096883649169,-0.6392921479759941,1.0288221832904545,-0.8951314907602244,0.8601593520859718,-0.6293273760977964,0.40622838022995467,-0.19178396044375365,0.37537047158340653,-0.28560711818238255,0.010543984493374287,-0.3393240324668947,0.1980800014095123
1,0,0,-0.38518620343712523,-0.03833755302685114,-0.6752977625901077,-0.13672805586605488,-0.54089331860395,-0.5038516042694439,0.9589411780770447,-0.8852946738894881,0.007000558087557164,-0.42644924338357726,0.9452038730070438,-0.18636639307800673,0.6764851849264696,-0.389139698523496,-0.2035953598862543,-0.31899107789265585,0.1980800014095123
0,0,0,0.24825565602020652,-0.7405201032028615,-0.6752977625901077,-0.6539167889246111,-0.32456882784290497,-0.6947409611712932,0.5520682200910723,0.10330542161949341,1.5738678254409906,-0.4081363499881345,-0.3657236158765858,-0.24595963410122398,-0.23527520485454334,-0.03148169370874001,-0.08784436292429282,-0.21054865349671556,-1.2679233033195714
0,0,0,-0.5279531870784931,-0.03833755302685114,0.628668077380434,0.8976494102510563,-0.24660940515813703,1.839996999403978,-1.311272004448074,0.262802380880715,-0.23378943656377182,0.0845163899833852,-0.0006111852856545167,-0.33264071195317635,0.15935339461990494,-0.5020843316228927,-0.02418131459521415,-0.44098880533808876,0.5559490720223949
0,0,0,-0.733094095611721,-0.3894288281148566,0.19401279739025323,-0.13672805586605488,-0.43144035430480543,-0.48203567776637535,0.6463156284381059,-0.4370168764945128,1.6318999464540809,-0.5356084510740599,0.21845627306890425,-0.1267731520547892,1.1608871150870477,-0.5397325426560249,-0.47561020274686333,-0.21054865349671556,-1.2679233033195714
1,0,0,-0.3602366334803814,-0.3894288281148566,-1.1099530425802877,-0.6539167889246111,-0.5398607434690522,-0.615203729128856,1.0122714188978048,-0.8115185473589671,0.09881257043662532,-0.6350725975551902,0.11413843575720965,-0.14302585415203045,0.16122367234253296,-0.20089864335783494,0.12629498145533574,-0.2918804717936708,0.1980800014095123
1,0,0,0.21221738830490977,-0.3894288281148566,-0.6752977625901077,-0.6539167889246111,-0.38600704836931155,0.14471771072803005,0.4293167175122542,-0.9379919071255746,0.8237810075703033,-0.2192621945763127,0.001996760647137949,-0.14302585415203045,-0.462513948153811,0.053226781115807566,0.06841948297435502,-0.05805149418992447,0.5559490720223949
1,0,0,-0.6554732113018509,-1.793793928466877,1.4979786373607942,0.8976494102510563,-0.623499329395757,0.07154345724898782,-1.0032438893626487,2.303941881558463,-1.1960832641091919,-0.8602134634168104,-1.4054247277498095,-0.24595963410122398,2.0717123660067456,-0.8409182309210826,-1.3148049307210832,-0.03771853961568564,-1.2679233033195714
0,0,0,-0.3519201101614666,0.3127537220611538,-0.2406424825999275,-0.6539167889246111,-0.5393444559016035,-0.28751033311401464,0.809984298543197,-0.9323708689137253,0.25385361015816454,-0.2856913176774288,1.314662880152629,-0.11052044995754823,0.061163814181950035,-0.21031069611611802,0.0857821325186491,-0.22071513078383498,0.1980800014095123
0,0,0,-0.37686968011821054,-0.03833755302685114,-0.6752977625901077,-0.13672805586605488,-0.623499329395757,-0.39386297481647353,0.6541312671790794,-0.6442926605564528,0.3915716286817665,-0.40993173169357006,0.640074198870337,-0.13219071942053637,0.4492464416272013,-0.2950191709406654,-0.05311906383570439,-0.271547517219432,0.1980800014095123
0,0,0,-0.3893444650965825,-0.7405201032028615,-0.2406424825999275,-0.13672805586605488,-0.5734194353532239,-0.6561085913221094,-0.2529425702291951,1.0448293221042377,0.8731516179844246,-0.3675607234452906,-0.2979170216239842,-0.2838826056614531,0.8934374007512842,-0.549144595414308,-0.7592001453036687,-0.16988274434823797,-1.2679233033195714
0,0,0,2.2844177819344744,3.121483922765195,3.2365997573215157,3.4835930755438347,2.7896777790082234,1.8731753876273947,-2.4587916690051204,1.2521051061661779,-1.8508934653912237,2.689615244570394,-1.9687410492329607,3.698029408162614,-0.8318937983727848,3.8651081482204455,0.9944274586700459,4.425364989429735,1.9152618934459364
0,0,0,-0.8065567182621335,3.121483922765195,1.0633233573706136,0.8976494102510563,2.25583643426617,-1.6537327303686793,-1.314949952090885,2.1275818076616937,-0.6486757942543715,-0.7460271869511083,0.627034469206375,-1.1886163557412073,-2.449684028445761,-0.2667830126658164,-1.361105329505868,-0.16649391858586476,-1.2679233033195714
0,0,0,-0.6873532173576904,2.0682100975011797,1.932633917350975,1.9320268763681674,0.2645152866161695,1.3150512679238922,-0.6037268266622988,-0.9091840862898474,-0.8634812571087946,0.48991357907073646,2.0344559576033223,-0.018421804739848745,0.510030467612602,-0.3044312236989484,-0.49297285229115767,0.08427918782974722,0.5559490720223949
1,0,0,-0.1148991955723993,-0.3894288281148566,-0.6752977625901077,-0.6539167889246111,-0.3849744732344139,-0.2197900612607395,0.9258396492917453,-0.9920943999146233,0.8688208626849403,-0.2505018362508916,0.40448974960809314,-0.2676299035642121,0.3005593626782981,-0.3420794347320807,0.01633153434147223,-0.44776645686283506,0.5559490720223949
0,0,0,2.008586425190472,0.6638449971491587,0.628668077380434,0.8976494102510563,1.7467768927616583,1.4627632702884186,-1.1163407793790883,-0.3983722387880495,-1.8430981058521518,2.6960786187099623,-1.975695571720407,0.2036984572557796,-2.167272092328975,1.6156275389907946,3.2110590504916057,-0.3528793355163872,1.9152618934459364
1,0,0,-1.0560524178295727,-0.3894288281148566,0.19401279739025323,-0.13672805586605488,-0.6007826764280101,-1.331947814448419,0.9911232199516415,0.032339814194897024,0.35865788840568563,0.4590330137372447,-0.9785909100827921,0.3662254782281904,1.3133147494812063,-0.7467977033382521,0.404097374164043,-0.2647698656946857,0.5559490720223949
1,0,0,-0.21053921373991782,-1.0916113782908665,-0.2406424825999275,-0.13672805586605488,-0.620917891558513,0.37514843441669105,-0.9577292872828622,1.7565932856796453,1.0377203193648297,-0.8440550280678903,-0.3561611474563472,-0.06176234366582479,1.406828635612592,-0.6432651229971386,-1.2742920817843968,0.19611043798806072,-1.2679233033195714
1,0,0,-0.5168644893199402,0.3127537220611538,-0.2406424825999275,0.3804606771925,-0.38342561053206753,-0.6256571939115763,1.0113519319871023,-0.8782683761246767,0.8445686330078283,-0.6260956890280124,0.4279612630032244,-0.20803666254099462,0.3201972787658892,-0.25737095990753334,0.010543984493374287,-0.33593520670452154,0.1980800014095123
1,0,0,-0.4392436050100702,-0.03833755302685114,-0.2406424825999275,-0.13672805586605488,-0.5589633834646577,-0.6092952490342749,1.0720380680934842,-0.8775657463481955,0.013929766566732265,-0.4555344270116335,0.9704140170240366,-0.19178396044375365,0.6624581020067611,-0.42678790955662826,-0.2035953598862543,-0.322379903655029,0.1980800014095123
0,0,0,0.25380000489948307,-0.7405201032028615,-0.6752977625901077,-0.6539167889246111,-0.31682451433117303,-0.5424839741186277,0.4224205656819832,0.12719483401985257,1.5652063148420217,-0.4027502048718278,-0.36311566994379335,-0.25679476883271807,-0.21376701104432422,-0.03148169370874001,-0.09941946262048897,-0.22071513078383498,0.1980800014095123
0,0,0,-0.5321114487379504,-0.3894288281148566,0.628668077380434,0.8976494102510563,-0.2672609078560888,1.814545085150398,-1.320926617010453,0.20097096055037364,-0.2363878897434625,0.07841209218490434,0.015905805622030585,-0.30013530775869435,0.27905116886807896,-0.5020843316228927,-0.02418131459521415,-0.43759997957571567,0.5559490720223949
0,0,0,-0.733094095611721,-0.3894288281148566,-0.2406424825999275,-0.13672805586605488,-0.4211146029558296,-0.8729043609463526,0.752976110079626,-0.12575188551336228,1.6007185082977937,-0.5316586113221016,0.24279710177496644,-0.094267747860307,1.29461197225493,-0.5397325426560249,-0.48718530244305946,-0.20715982773434244,-1.2679233033195714
1,0,0,-0.34360358684255193,-0.3894288281148566,-1.1099530425802877,-0.6539167889246111,-0.553284220222721,-0.8001846059361244,0.9975596283265609,-0.4918219990600428,0.08582030453817213,-0.6300455287799707,0.10892254389162502,-0.18636639307800673,0.09295853546662089,-0.20089864335783494,0.09156968236674731,-0.2986581233184171,0.1980800014095123
1,0,0,0.22746434772291987,-0.3894288281148566,-0.6752977625901077,-0.6539167889246111,-0.3885884862065555,0.257433330993884,0.3842618588878187,-1.037062705609417,0.8168517990911284,-0.2214166526228355,0.021991012798546133,-0.1701136909807655,-0.48682755854797116,0.0438147283575245,0.04526928358196273,-0.07160679723941703,0.5559490720223949
1,0,0,-0.1952922543219075,-1.793793928466877,1.932633917350975,1.9320268763681674,-0.623499329395757,0.3915103792939924,-1.02025439721065,1.968084848400472,-1.2108078321274385,-0.8612906924400717,-1.4262882952121483,-0.24054206673547684,1.3572662759629588,-0.6244410174805723,-1.3321675802653774,0.08766801359212043,-1.2679233033195714
0,0,0,-0.40597751173441166,0.3127537220611538,-0.2406424825999275,-0.6539167889246111,-0.5574145207623113,-0.3588665927178012,0.8251558325697931,-0.861405261489129,0.24692440167898944,-0.28497316499525455,1.318140141396352,-0.15927855624927142,0.08267200799216849,-0.25737095990753334,0.07420703282245296,-0.271547517219432,0.1980800014095123
0,0,0,-0.40597751173441166,-0.03833755302685114,-0.6752977625901077,-0.13672805586605488,-0.623499329395757,-0.5106690813016528,0.6325233247775639,-0.4391247658239564,0.3690517011244478,-0.40993173169357006,0.6513752979124372,-0.1267731520547892,0.5521117163717258,-0.3232553292155146,-0.08784436292429282,-0.27493634298180514,0.1980800014095123
0,0,0,-0.4822123088244626,-0.7405201032028615,-0.2406424825999275,-0.13672805586605488,-0.5868429121068925,-0.764733725368638,-0.1973136121316783,1.0082925737272177,0.8731516179844246,-0.3672016471042035,-0.2987863369349151,-0.2513772014669709,0.9860161480213557,-0.6056169119640062,-0.7476250456074727,-0.1597162670611185,-1.2679233033195714
0,0,0,2.411937806157832,3.121483922765195,3.2365997573215157,3.4835930755438347,2.5428923217676993,1.9422591548871115,-2.458331925549769,1.3989547294507385,-1.8508934653912237,2.689615244570394,-1.9696103645438914,3.708864542894108,-0.9001589352486968,4.03452509786954,1.0060025583662418,4.540585065350421,1.9152618934459364
